"id_viaje","distancia_km","duracion_min","velocidad_kmh"
"20088","12.18","17","42.99"
"20089","26.55","46","34.63"
"20090","12.46","24","31.15"
"20091","21.45","37","34.78"
"20092","29.30","50","35.16"
"20093","30.23","43","42.18"
"20094","22.88","29","47.34"
"20095","3.47","6","34.70"
"20096","7.16","12","35.80"
"20097","12.61","26","29.10"
"20098","11.82","21","33.77"
"20100","9.03","15","36.12"
"20101","7.20","10","43.20"
"20102","25.73","36","42.88"
"20104","8.01","18","26.70"
"20105","16.75","40","25.13"
"20106","19.82","43","27.66"
"20107","11.62","16","43.58"
"20108","43.97","54","48.86"
"20109","13.35","20","40.05"
"20110","22.38","46","29.19"
"20111","30.76","49","37.67"
"20112","39.54","58","40.90"
"20113","28.59","43","39.89"
"20114","32.15","45","42.87"
"20115","27.77","45","37.03"
"20116","14.08","25","33.79"
"20117","32.69","42","46.70"
"20118","19.46","32","36.49"
"20119","19.74","41","28.89"
"20120","19.35","39","29.77"
"20121","26.86","52","30.99"
"20122","10.22","22","27.87"
"20124","8.99","12","44.95"
"20125","31.15","44","42.48"
"20126","19.11","25","45.86"
"20127","36.49","51","42.93"
"20128","23.97","39","36.88"
"20130","19.67","39","30.26"
"20131","6.54","9","43.60"
"20132","14.32","34","25.27"
"20133","6.63","9","44.20"
"20134","20.00","34","35.29"
"20135","34.72","59","35.31"
"20137","8.19","11","44.67"
"20138","12.84","25","30.82"
"20139","17.93","29","37.10"
"20140","11.23","16","42.11"
"20141","31.38","45","41.84"
"20142","6.10","12","30.50"
"20143","23.36","40","35.04"
"20144","29.20","51","34.35"
"20145","19.10","37","30.97"
"20146","31.99","54","35.54"
"20147","4.30","6","43.00"
"20148","23.85","31","46.16"
"20149","20.78","49","25.44"
"20150","7.73","11","42.16"
"20151","18.85","24","47.13"
"20152","6.65","13","30.69"
"20154","24.80","44","33.82"
"20155","24.64","37","39.96"
"20156","11.77","15","47.08"
"20157","12.10","27","26.89"
"20158","27.23","36","45.38"
"20159","33.90","53","38.38"
"20160","24.43","53","27.66"
"20161","34.94","48","43.68"
"20162","23.38","31","45.25"
"20164","17.29","27","38.42"
"20165","31.84","46","41.53"
"20166","36.21","58","37.46"
"20167","2.70","6","27.00"
"20168","4.76","9","31.73"
"20169","19.65","26","45.35"
"20170","7.12","12","35.60"
"20171","36.55","50","43.86"
"20172","3.97","5","47.64"
"20173","31.03","54","34.48"
"20174","24.55","39","37.77"
"20175","25.92","33","47.13"
"20177","17.16","37","27.83"
"20178","30.31","51","35.66"
"20179","31.89","57","33.57"
"20180","23.42","29","48.46"
"20181","14.23","24","35.58"
"20182","24.92","59","25.34"
"20183","29.54","41","43.23"
"20184","39.40","48","49.25"
"20185","14.85","29","30.72"
"20186","44.53","56","47.71"
"20188","21.80","29","45.10"
"20189","35.91","46","46.84"
"20190","12.56","20","37.68"
"20192","12.08","15","48.32"
"20193","40.87","57","43.02"
"20194","4.59","6","45.90"
"20195","23.19","49","28.40"
"20197","27.51","36","45.85"
"20198","4.86","7","41.66"
"20199","41.41","53","46.88"
"20200","30.74","37","49.85"
"20201","38.41","59","39.06"
"20202","8.20","10","49.20"
"20204","24.11","40","36.17"
"20205","25.24","41","36.94"
"20206","24.42","50","29.30"
"20207","19.72","25","47.33"
"20208","26.78","55","29.21"
"20209","12.54","29","25.94"
"20210","8.18","18","27.27"
"20212","33.20","53","37.58"
"20213","25.37","32","47.57"
"20214","21.02","41","30.76"
"20215","33.09","48","41.36"
"20216","30.15","37","48.89"
"20217","32.24","45","42.99"
"20219","15.25","36","25.42"
"20220","32.02","49","39.21"
"20221","26.90","53","30.45"
"20222","36.81","45","49.08"
"20223","16.41","27","36.47"
"20224","21.42","40","32.13"
"20225","7.01","10","42.06"
"20226","20.47","48","25.59"
"20227","21.78","46","28.41"
"20228","17.25","36","28.75"
"20229","22.27","33","40.49"
"20230","12.50","17","44.12"
"20231","11.72","21","33.49"
"20233","35.59","54","39.54"
"20234","11.25","16","42.19"
"20235","5.00","10","30.00"
"20236","33.66","41","49.26"
"20237","20.38","38","32.18"
"20238","10.87","25","26.09"
"20240","17.92","24","44.80"
"20241","10.77","14","46.16"
"20243","24.77","54","27.52"
"20244","22.12","27","49.16"
"20245","13.89","17","49.02"
"20246","19.45","26","44.88"
"20247","21.66","29","44.81"
"20248","13.65","25","32.76"
"20249","14.42","19","45.54"
"20250","15.32","31","29.65"
"20251","43.08","52","49.71"
"20252","17.39","23","45.37"
"20253","17.57","33","31.95"
"20254","12.59","28","26.98"
"20255","4.54","10","27.24"
"20256","15.64","29","32.36"
"20257","32.93","46","42.95"
"20259","19.81","24","49.53"
"20260","14.21","18","47.37"
"20261","24.24","36","40.40"
"20262","13.25","21","37.86"
"20263","11.92","26","27.51"
"20264","8.69","11","47.40"
"20265","44.82","59","45.58"
"20266","3.33","7","28.54"
"20267","10.69","14","45.81"
"20268","7.19","12","35.95"
"20269","15.66","32","29.36"
"20270","25.13","41","36.78"
"20271","7.38","11","40.25"
"20272","21.39","28","45.84"
"20273","24.24","35","41.55"
"20275","14.87","30","29.74"
"20277","34.68","42","49.54"
"20278","7.31","9","48.73"
"20279","14.93","26","34.45"
"20280","24.07","44","32.82"
"20281","16.06","21","45.89"
"20282","14.22","22","38.78"
"20283","13.10","25","31.44"
"20284","35.96","59","36.57"
"20285","7.96","14","34.11"
"20286","7.67","10","46.02"
"20287","25.07","46","32.70"
"20288","19.64","32","36.83"
"20289","14.22","22","38.78"
"20290","32.54","54","36.16"
"20291","21.23","27","47.18"
"20292","15.77","25","37.85"
"20293","14.71","26","33.95"
"20294","21.96","41","32.14"
"20295","38.31","52","44.20"
"20296","19.27","30","38.54"
"20298","14.05","26","32.42"
"20299","6.75","12","33.75"
"20300","34.44","50","41.33"
"20301","7.86","11","42.87"
"20302","13.41","31","25.95"
"20303","35.83","46","46.73"
"20304","29.94","39","46.06"
"20305","19.03","23","49.64"
"20306","21.89","40","32.84"
"20307","2.55","6","25.50"
"20309","8.60","13","39.69"
"20310","31.96","55","34.87"
"20311","9.35","16","35.06"
"20312","9.26","18","30.87"
"20313","6.26","10","37.56"
"20314","32.76","43","45.71"
"20315","7.44","10","44.64"
"20316","41.77","51","49.14"
"20317","31.46","52","36.30"
"20318","7.72","13","35.63"
"20319","22.04","50","26.45"
"20320","42.49","55","46.35"
"20321","11.84","27","26.31"
"20322","26.51","58","27.42"
"20323","5.09","12","25.45"
"20324","42.96","53","48.63"
"20325","18.42","28","39.47"
"20326","40.09","51","47.16"
"20327","2.86","5","34.32"
"20328","15.54","19","49.07"
"20329","16.10","25","38.64"
"20330","5.86","12","29.30"
"20331","8.14","12","40.70"
"20333","10.62","14","45.51"
"20334","9.02","11","49.20"
"20335","25.31","36","42.18"
"20336","27.39","45","36.52"
"20337","30.35","47","38.74"
"20338","24.04","55","26.23"
"20339","11.56","16","43.35"
"20340","29.03","49","35.55"
"20341","31.02","51","36.49"
"20342","15.95","33","29.00"
"20343","7.32","9","48.80"
"20344","3.10","6","31.00"
"20345","13.21","16","49.54"
"20346","42.52","55","46.39"
"20347","9.59","16","35.96"
"20348","24.76","52","28.57"
"20349","14.26","26","32.91"
"20350","11.97","17","42.25"
"20351","34.67","51","40.79"
"20352","4.03","5","48.36"
"20353","16.20","37","26.27"
"20354","20.48","42","29.26"
"20355","21.23","29","43.92"
"20356","5.98","11","32.62"
"20357","13.93","26","32.15"
"20358","11.13","20","33.39"
"20360","22.14","50","26.57"
"20361","13.77","32","25.82"
"20362","29.18","54","32.42"
"20363","4.04","5","48.48"
"20364","16.89","23","44.06"
"20366","11.17","18","37.23"
"20367","25.55","43","35.65"
"20368","28.80","44","39.27"
"20369","16.82","23","43.88"
"20370","38.27","55","41.75"
"20371","24.80","32","46.50"
"20372","13.84","17","48.85"
"20373","32.37","54","35.97"
"20374","18.33","33","33.33"
"20375","31.46","48","39.33"
"20376","14.97","28","32.08"
"20377","37.52","49","45.94"
"20378","32.82","45","43.76"
"20379","30.12","41","44.08"
"20380","28.17","54","31.30"
"20381","35.74","56","38.29"
"20382","10.62","13","49.02"
"20383","33.39","47","42.63"
"20385","40.34","53","45.67"
"20387","29.71","38","46.91"
"20388","29.32","46","38.24"
"20389","17.01","25","40.82"
"20391","8.92","12","44.60"
"20392","26.93","36","44.88"
"20393","8.19","10","49.14"
"20394","30.38","38","47.97"
"20395","18.03","37","29.24"
"20396","26.11","42","37.30"
"20397","16.95","21","48.43"
"20398","16.77","33","30.49"
"20399","28.61","38","45.17"
"20401","26.33","37","42.70"
"20402","37.98","52","43.82"
"20403","22.13","33","40.24"
"20404","29.48","57","31.03"
"20405","19.64","30","39.28"
"20406","14.22","24","35.55"
"20407","10.19","18","33.97"
"20408","24.38","41","35.68"
"20409","27.68","55","30.20"
"20410","34.36","50","41.23"
"20412","12.36","21","35.31"
"20414","30.35","56","32.52"
"20415","6.53","9","43.53"
"20416","29.06","54","32.29"
"20417","9.41","13","43.43"
"20418","40.43","56","43.32"
"20419","20.95","46","27.33"
"20420","6.71","9","44.73"
"20421","29.30","50","35.16"
"20422","10.59","22","28.88"
"20423","9.76","22","26.62"
"20424","18.21","29","37.68"
"20425","44.73","58","46.27"
"20426","29.51","52","34.05"
"20427","18.26","23","47.63"
"20428","14.40","20","43.20"
"20429","40.78","58","42.19"
"20430","20.30","38","32.05"
"20431","8.24","12","41.20"
"20432","46.35","56","49.66"
"20433","5.56","7","47.66"
"20434","25.05","53","28.36"
"20435","12.70","18","42.33"
"20436","32.71","56","35.05"
"20437","8.59","15","34.36"
"20438","10.80","15","43.20"
"20439","4.27","6","42.70"
"20440","23.14","32","43.39"
"20441","17.14","31","33.17"
"20442","35.27","57","37.13"
"20443","20.76","44","28.31"
"20444","3.07","5","36.84"
"20445","32.73","45","43.64"
"20446","27.28","36","45.47"
"20448","39.54","56","42.36"
"20449","38.71","56","41.48"
"20450","18.49","29","38.26"
"20451","17.41","22","47.48"
"20452","4.04","8","30.30"
"20453","2.66","6","26.60"
"20455","30.51","39","46.94"
"20456","4.58","10","27.48"
"20457","42.79","59","43.52"
"20459","23.75","32","44.53"
"20460","9.92","12","49.60"
"20461","7.57","10","45.42"
"20462","10.83","16","40.61"
"20463","20.96","50","25.15"
"20464","17.60","22","48.00"
"20465","38.28","57","40.29"
"20466","17.26","26","39.83"
"20467","19.23","42","27.47"
"20468","30.75","41","45.00"
"20470","13.02","21","37.20"
"20471","42.35","56","45.38"
"20472","38.92","47","49.69"
"20474","15.91","24","39.78"
"20475","24.06","43","33.57"
"20476","31.89","45","42.52"
"20477","23.65","47","30.19"
"20478","16.22","35","27.81"
"20480","14.92","18","49.73"
"20481","20.20","35","34.63"
"20482","23.97","35","41.09"
"20483","15.59","28","33.41"
"20484","13.64","28","29.23"
"20485","8.10","18","27.00"
"20486","24.43","50","29.32"
"20487","9.00","15","36.00"
"20488","37.34","54","41.49"
"20489","19.36","27","43.02"
"20490","17.61","32","33.02"
"20491","12.34","24","30.85"
"20492","5.14","10","30.84"
"20493","24.28","55","26.49"
"20494","13.15","21","37.57"
"20495","9.93","23","25.90"
"20496","33.18","51","39.04"
"20498","30.72","44","41.89"
"20500","21.99","29","45.50"
"20501","17.36","26","40.06"
"20502","30.44","53","34.46"
"20503","10.38","16","38.93"
"20504","21.53","51","25.33"
"20505","32.73","44","44.63"
"20506","22.03","31","42.64"
"20507","23.88","31","46.22"
"20508","29.54","38","46.64"
"20509","29.73","38","46.94"
"20510","9.08","17","32.05"
"20511","20.34","36","33.90"
"20512","14.30","32","26.81"
"20513","9.14","14","39.17"
"20514","41.59","54","46.21"
"20515","27.25","45","36.33"
"20516","3.08","5","36.96"
"20517","20.46","35","35.07"
"20518","7.17","9","47.80"
"20519","15.70","20","47.10"
"20520","4.28","8","32.10"
"20521","19.09","25","45.82"
"20523","13.33","22","36.35"
"20524","18.13","34","31.99"
"20525","22.65","46","29.54"
"20526","17.49","22","47.70"
"20527","13.56","32","25.43"
"20528","24.03","45","32.04"
"20529","30.06","56","32.21"
"20530","12.83","30","25.66"
"20531","8.28","10","49.68"
"20532","19.04","44","25.96"
"20533","31.00","40","46.50"
"20534","14.34","21","40.97"
"20536","36.08","44","49.20"
"20537","19.69","42","28.13"
"20538","41.65","51","49.00"
"20539","11.12","15","44.48"
"20540","4.33","9","28.87"
"20541","8.23","16","30.86"
"20542","4.83","8","36.23"
"20544","3.43","6","34.30"
"20545","12.76","19","40.29"
"20546","5.65","8","42.38"
"20547","11.39","19","35.97"
"20548","32.99","57","34.73"
"20549","15.51","25","37.22"
"20551","22.01","48","27.51"
"20552","4.55","10","27.30"
"20553","11.63","14","49.84"
"20554","19.70","25","47.28"
"20555","23.54","41","34.45"
"20556","27.34","39","42.06"
"20557","43.26","55","47.19"
"20558","29.15","52","33.63"
"20559","24.22","39","37.26"
"20560","8.78","12","43.90"
"20561","22.79","38","35.98"
"20562","2.85","5","34.20"
"20564","22.31","41","32.65"
"20565","24.73","32","46.37"
"20566","39.10","56","41.89"
"20567","3.60","7","30.86"
"20569","8.77","15","35.08"
"20570","34.35","44","46.84"
"20571","12.49","29","25.84"
"20572","32.95","56","35.30"
"20573","17.85","40","26.78"
"20574","5.28","12","26.40"
"20575","8.40","11","45.82"
"20576","4.47","10","26.82"
"20577","7.85","15","31.40"
"20578","2.46","5","29.52"
"20579","17.36","39","26.71"
"20580","26.33","59","26.78"
"20581","27.02","33","49.13"
"20582","8.43","12","42.15"
"20583","5.22","7","44.74"
"20584","3.10","7","26.57"
"20586","28.75","50","34.50"
"20587","43.33","53","49.05"
"20588","39.60","49","48.49"
"20589","23.51","37","38.12"
"20590","17.55","25","42.12"
"20591","7.81","12","39.05"
"20592","27.23","39","41.89"
"20593","25.51","55","27.83"
"20594","19.32","41","28.27"
"20595","21.18","33","38.51"
"20596","29.44","55","32.12"
"20597","27.97","36","46.62"
"20598","11.32","22","30.87"
"20599","5.72","7","49.03"
"20600","21.25","39","32.69"
"20601","18.75","30","37.50"
"20602","24.63","44","33.59"
"20604","21.87","28","46.86"
"20605","39.33","53","44.52"
"20606","42.98","56","46.05"
"20607","18.17","33","33.04"
"20608","4.04","5","48.48"
"20609","5.17","10","31.02"
"20611","31.40","50","37.68"
"20612","15.70","20","47.10"
"20613","26.89","57","28.31"
"20614","15.73","24","39.33"
"20616","16.56","26","38.22"
"20617","20.06","27","44.58"
"20618","37.55","53","42.51"
"20619","18.58","27","41.29"
"20620","16.95","24","42.38"
"20621","25.60","52","29.54"
"20622","14.05","21","40.14"
"20623","23.87","50","28.64"
"20624","25.32","52","29.22"
"20625","26.00","35","44.57"
"20626","31.77","56","34.04"
"20627","14.48","24","36.20"
"20628","20.63","28","44.21"
"20629","14.04","28","30.09"
"20630","16.74","37","27.15"
"20631","21.25","32","39.84"
"20632","5.13","11","27.98"
"20634","32.14","50","38.57"
"20635","13.72","19","43.33"
"20636","7.49","11","40.85"
"20637","25.95","42","37.07"
"20639","11.99","26","27.67"
"20641","23.73","32","44.49"
"20642","30.51","59","31.03"
"20643","15.55","22","42.41"
"20644","3.38","8","25.35"
"20645","22.34","51","26.28"
"20646","41.31","54","45.90"
"20648","21.61","44","29.47"
"20649","20.05","40","30.08"
"20650","15.57","31","30.14"
"20651","18.90","29","39.10"
"20652","7.42","10","44.52"
"20653","18.48","40","27.72"
"20654","16.39","28","35.12"
"20655","18.99","28","40.69"
"20656","26.87","39","41.34"
"20657","9.51","13","43.89"
"20658","37.75","52","43.56"
"20659","26.32","34","46.45"
"20661","41.44","51","48.75"
"20662","30.82","39","47.42"
"20664","6.24","10","37.44"
"20665","25.20","37","40.86"
"20666","2.69","5","32.28"
"20667","19.18","41","28.07"
"20668","19.80","34","34.94"
"20669","12.49","17","44.08"
"20671","33.79","54","37.54"
"20672","18.61","42","26.59"
"20673","24.09","32","45.17"
"20674","12.79","27","28.42"
"20675","21.18","31","40.99"
"20676","28.84","41","42.20"
"20677","6.20","8","46.50"
"20678","15.48","28","33.17"
"20680","27.79","36","46.32"
"20681","8.67","16","32.51"
"20682","17.20","22","46.91"
"20683","35.78","55","39.03"
"20684","4.94","7","42.34"
"20685","5.04","8","37.80"
"20686","38.22","52","44.10"
"20687","29.00","44","39.55"
"20688","35.81","48","44.76"
"20689","22.94","38","36.22"
"20690","43.22","59","43.95"
"20691","17.14","26","39.55"
"20692","31.09","40","46.64"
"20693","25.19","58","26.06"
"20695","14.09","25","33.82"
"20696","31.22","49","38.23"
"20697","17.82","22","48.60"
"20698","23.13","55","25.23"
"20699","31.04","41","45.42"
"20700","43.73","55","47.71"
"20701","5.32","10","31.92"
"20702","18.26","40","27.39"
"20703","5.45","10","32.70"
"20704","13.15","28","28.18"
"20705","17.55","32","32.91"
"20707","14.08","29","29.13"
"20708","14.38","34","25.38"
"20709","11.16","24","27.90"
"20710","7.67","11","41.84"
"20711","27.41","36","45.68"
"20712","9.38","16","35.18"
"20713","34.56","42","49.37"
"20714","30.07","52","34.70"
"20715","4.06","6","40.60"
"20716","13.79","17","48.67"
"20717","22.59","46","29.47"
"20718","18.24","37","29.58"
"20719","16.55","27","36.78"
"20720","29.98","56","32.12"
"20721","20.21","44","27.56"
"20722","23.08","35","39.57"
"20723","3.85","8","28.88"
"20724","27.35","34","48.26"
"20725","14.05","28","30.11"
"20726","7.29","9","48.60"
"20727","8.79","18","29.30"
"20728","5.68","11","30.98"
"20729","14.34","32","26.89"
"20730","28.74","50","34.49"
